Time,Setpoint,Measured_Temperature,True_Temperature,Ambient_Temp,Controller_Output,Error,Delta_Error
7494,55,55.240097195775846,55.38720574208866,27,0.0,-0.24009719577584576,0.0760552947194455
7495,55,55.60519717650112,55.245623962788386,27,1.0,-0.6051971765011217,-0.36509998072527594
7496,55,54.93061479452506,55.40399957399737,27,0.0,0.0693852054749371,0.6745823819760588
7497,55,55.656150096532876,55.26233403511102,27,1.0,-0.6561500965328761,-0.7255353020078132
7498,55,54.51386344427291,55.420626304486596,27,0.0,0.4861365557270929,1.142286652259969
7499,55,55.144171922089384,55.27887783943597,27,1.0,-0.14417192208938445,-0.6303084778164774
7500,55,54.980355027543894,55.43708759624325,27,0.0,0.019644972456106302,0.16381689454549075
7501,55,55.06595144329536,55.29525703015747,27,0.5275782468691768,-0.0659514432953614,-0.0855964157514677
7502,55,55.50259161962881,55.31201229599605,27,1.0,-0.5025916196288094,-0.436640176333448
7503,55,56.23607991354942,55.470056794011796,27,1.0,-1.2360799135494176,-0.7334882939206082
7504,55,56.01218089235947,55.6273130418052,27,0.0,-1.012180892359467,0.22389902118995053
7505,55,55.036644509290035,55.4845337223516,27,0.0,-0.03664450929003493,0.9755363830694321
7506,55,55.013039739257906,55.34246651772463,27,0.0,-0.01303973925790558,0.023604770032129352
7507,55,55.72764148822374,55.201107876236776,27,1.0,-0.727641488223739,-0.7146017489658334
7508,55,55.12656153933444,55.3597055123537,27,0.0,-0.12656153933443903,0.6010799488892999
7509,55,54.85105890010155,55.21826089102143,27,0.0,0.14894109989845106,0.2755026392328901
7510,55,54.78873603266108,55.07752172768114,27,0.0,0.2112639673389225,0.06232286744047144
7511,55,54.563133238545866,54.93748450384641,27,0.0,0.4368667614541337,0.22560279411521122
7512,55,54.805262777225515,54.79814571857936,27,1.0,0.19473722277448502,-0.2421295386796487
7513,55,54.52920578800631,54.95875313684216,27,0.0,0.47079421199369165,0.2760569892192066
7514,55,55.075722294851275,54.819308273825506,27,1.0,-0.0757222948512748,-0.5465165068449664
7515,55,55.11003939012194,54.979810143403675,27,0.0,-0.11003939012194053,-0.03431709527066573
7516,55,54.669252026456746,54.84026025812865,27,0.0,0.3307479735432537,0.4407873636651942
7517,55,54.68683427408724,54.70140638081009,27,0.04136179039271248,0.3131657259127607,-0.017582247630492986
