Time,Setpoint,Measured_Temperature,True_Temperature,Ambient_Temp,Controller_Output,Error,Delta_Error
1037,50,41.16028163648378,40.46606433682579,25,0.5550271842994188,8.83971836351622,-1.3633083951937621
1038,50,39.57009306636897,40.55501959695777,25,1.0,10.429906933631031,1.5901885701148117
1039,50,40.184688585969724,40.776689861498774,25,0.8077432973132066,9.815311414030276,-0.6145955196007549
1040,50,40.92888991063269,40.93972148268321,25,0.5444022037241314,9.07111008936731,-0.7442013246629671
1041,50,41.26205763527756,41.023134829242906,25,0.41945138881199234,8.737942364722443,-0.3331677246448663
1042,50,41.59977227557287,41.06874046264509,25,0.4194513888119924,8.400227724427133,-0.3377146402953102
1043,50,41.27767403366985,41.114118637001745,25,1.0,8.722325966330153,0.3220982419030207
1044,50,41.62135247303353,41.33300038344717,25,0.41945138881199234,8.378647526966468,-0.3436784393636856
1045,50,41.10280279694296,41.37706055595029,25,1.0,8.89719720305704,0.5185496760905721
1046,50,40.462742648125456,41.59463087410384,25,1.0,9.537257351874544,0.6400601488175042
1047,50,41.18131558692008,41.81111605576855,25,0.4871399907273581,8.818684413079922,-0.7185729387946225
1048,50,41.65185923627605,41.87304751503593,25,0.41945138881199234,8.348140763723947,-0.4705436493559745
1049,50,41.83557494182659,41.91441419123331,25,0.8678394758315262,8.164425058173407,-0.18371570555054006
1050,50,42.10197841791474,42.08975524509823,25,0.41945138881199234,7.8980215820852635,-0.2664034760881435
1051,50,41.518707781625224,42.13004108698282,25,1.0,8.481292218374776,0.5832706362895124
1052,50,42.53855406289551,42.34385589907035,25,0.4194513888119923,7.461445937104493,-1.0198462812702829
1053,50,42.93189917995259,42.3828744086561,25,0.41945138881199234,7.0681008200474125,-0.39334511705708053
1054,50,41.90661744441577,42.42169831261342,25,1.0,8.093382555584228,1.0252817355368151
1055,50,43.28707583537872,42.634058478219515,25,0.4194513888119923,6.712924164621278,-1.38045839096295
1056,50,42.12725944420694,42.67162959640343,25,1.0,7.872740555793058,1.1598163911717805
1057,50,42.9291399226913,42.88274322453122,25,0.41945138881199234,7.070860077308701,-0.8018804784843567
1058,50,41.96423772784727,42.91907402236844,25,1.0,8.03576227215273,0.9649021948440293
1059,50,43.30736714233904,43.12895351627307,25,0.41945138881199234,6.692632857660961,-1.34312941449177
1060,50,43.36344089342844,43.164056335157255,25,1.0,6.636559106571561,-0.05607375108940005
1061,50,43.97238444517535,43.37271397467943,25,0.41945138881199234,6.027615554824649,-0.6089435517469113
1062,50,42.764324418919514,43.406601033205305,25,1.0,7.235675581080486,1.2080600262558363
1063,50,43.64187454661126,43.61404897599926,25,0.4194513888119924,6.3581254533887375,-0.8775501276917481
1064,50,43.39329971927204,43.64673237118452,25,1.0,6.6067002807279565,0.24857482733921898
1065,50,44.34330955145728,43.852982653933815,25,0.4194513888119924,5.656690448542719,-0.9500098321852377
1066,50,44.420035084032406,43.884474362428804,25,1.0,5.579964915967594,-0.07672553257512504
1067,50,42.39773280826492,44.089538902049995,25,1.0,7.602267191735081,2.022302275767487
1068,50,44.69776621732984,44.29358067801298,25,0.317013443992743,5.302233782670157,-2.3000334090649233
1069,50,45.217806514619845,44.29222021182052,25,0.38041234598809576,4.782193485380155,-0.5200402972900022
1070,50,44.112249988993995,44.30983873155328,25,1.0,5.8877500110060055,1.1055565256258504
1071,50,43.374791887390366,44.512781757532764,25,1.0,6.625208112609634,0.7374581016036288
1072,50,45.17249762774148,44.71471260094748,25,0.2679684683433188,4.827502372258522,-1.7977057403511125
1073,50,45.18163094005696,44.69657496033401,25,1.0,4.818369059943038,-0.009133312315483977
1074,50,44.58596243497819,44.89758913132551,25,1.0,5.4140375650218076,0.5956685050787698
1075,50,45.133101369130934,45.097600739956626,25,0.3964819086539466,4.866898630869066,-0.5471389341527413
1076,50,45.266264425260374,45.11601124423712,25,1.0,4.733735574739626,-0.13316305612944035
1077,50,46.313555453417976,45.31493346803531,25,0.006916810666594241,3.686444546582024,-1.047291028157602
1078,50,45.434418756739,45.21568217889141,25,1.0,4.565581243261001,0.8791366966789766
1079,50,45.5220912449833,45.41410729182913,25,1.0,4.477908755016699,-0.0876724882443014
1080,50,45.213372722760376,45.611542755387376,25,1.0,4.786627277239624,0.3087185222229252
1081,50,45.103161726830905,45.807993505463024,25,1.0,4.896838273169095,0.11021099592947081
1082,50,45.41829836083221,46.003464453335056,25,0.355497753394352,4.58170163916779,-0.31513663400130554
1083,50,45.87796931361338,46.005092383868835,25,0.13180507136303699,4.122030686386623,-0.4596709527811669
1084,50,45.72164868184151,45.93977188070065,25,1.0,4.278351318158492,0.1563206317718695
1085,50,45.42193315170396,46.134585581184226,25,1.0,4.578066848296039,0.29971553013754715
1086,50,46.23670300574744,46.328427644283096,25,0.0069168106665942405,3.7632969942525634,-0.814769854043476
1087,50,45.66769306305137,46.224121531847054,25,1.0,4.332306936948633,0.56900994269607
1088,50,46.60427887234656,46.41751703252899,25,0.0069168106665942405,3.395721127653438,-0.9365858092951953
1089,50,46.160307226573934,46.312766584915366,25,0.6837474056995428,3.8396927734260657,0.4439716457726277
1090,50,46.604703120924384,46.41108098288416,25,0.0069168106665942405,3.395296879075616,-0.4443958943504498
1091,50,46.14708427064062,46.306362635202056,25,0.6929455218798459,3.852915729359381,0.45761885028376525
1092,50,46.4097830334524,46.40746152075353,25,0.007605652599429242,3.590216966547601,-0.2626987628117803
1093,50,45.86005404119128,46.302967362022486,25,1.0,4.139945958808717,0.5497289922611159
1094,50,47.143276672343674,46.49596961748585,25,0.0069168106665942405,2.8567233276563258,-1.283222631152391
1095,50,45.98151205902826,46.390827885972364,25,1.0,4.018487940971738,1.1617646133154125
1096,50,47.24578493069826,46.583391935244386,25,0.006916810666594241,2.7542150693017433,-1.264272871669995
1097,50,46.67251463100729,46.47781418310206,25,0.7669454651714959,3.3274853689927113,0.573270299690968
1098,50,46.40012445080362,46.60020252590538,25,0.5585899217883468,3.5998755491963834,0.2723901802036721
1099,50,46.7749584826242,46.659629797825794,25,0.0069168106665942405,3.2250415173758,-0.3748340318205834
1100,50,47.09336862271835,46.55367180775753,25,0.0069168106665942405,2.9066313772816486,-0.3184101400941515
1101,50,46.685743771011886,46.44824228536944,25,0.6587368510110942,3.314256228988114,0.40762485170646556
1102,50,47.2912288311907,46.538396555748655,25,0.0069168106665942405,2.7087711688092995,-0.6054850601788146
1103,50,46.21271792874529,46.43304321899779,25,0.9556892294172132,3.787282071254708,1.0785109024454087
1104,50,47.27030487489671,46.61213666500176,25,0.006916810666594241,2.729695125103291,-1.0575869461514174
1105,50,46.43109314824014,46.50641554792167,25,0.9140714743859568,3.5689068517598628,0.839211726656572
1106,50,47.767778385600266,46.672688882758116,25,0.0069168106665942405,2.2322216143997338,-1.336685237360129
1107,50,47.31945084339448,46.566665760232034,25,0.6866944841245232,2.6805491566055224,0.44832754220578863
1108,50,46.133696732328325,46.664595747678895,25,0.9556892294172132,3.8663032676716753,1.185754111066153
1109,50,46.067436831157565,46.84253432062808,25,0.38046877144870556,3.932563168842435,0.06625990117075986
1110,50,47.021794896411365,46.8474499810675,25,0.0069168106665942405,2.9782051035886354,-0.9543580652537997
1111,50,46.67415809620146,46.74055523392729,25,0.6157496777696654,3.3258419037985405,0.34763680020990506
1112,50,46.93430495602918,46.81638762213396,25,0.011047302324164746,3.0656950439708197,-0.2601468598277208
1113,50,46.75222112523761,46.710883853940445,25,0.4847360614114206,3.247778874762389,0.1820838307915693
1114,50,45.76276307550164,46.74765824051446,25,1.0,4.237236924498362,0.9894580497359726
1115,50,47.74105743194934,46.93844259096853,25,0.0069168106665942405,2.2589425680506565,-1.9782943564477051
1116,50,47.08570514181947,46.83109401629312,25,0.8155242914472024,2.914294858180533,0.6553522901298763
1117,50,47.04024151875617,46.96625764298831,25,0.36048433573110855,2.9597584812438313,0.04546362306329854
1118,50,47.31858336386071,46.96457586344527,25,0.0069168106665942405,2.6814166361392893,-0.2783418451045421
1119,50,47.67919082390479,46.85709694852962,25,0.0069168106665942405,2.32080917609521,-0.3606074600440792
1120,50,46.32795402025366,46.750154086938466,25,0.9556892294172132,3.6720459797463434,1.3512368036511333
1121,50,47.09343748035123,46.92766593589036,25,0.006916810666594241,2.906562519648773,-0.7654834600975704
1122,50,47.40746993324585,46.820371110006384,25,0.0069168106665942405,2.5925300667541507,-0.31403245289462234
1123,50,46.632542244522796,46.71361141929903,25,0.8811116053002804,3.3674577554772043,0.7749276887230536
1124,50,46.087615563057284,46.86898807844352,25,0.7494369706534213,3.912384436942716,0.5449266814655118
1125,50,46.99244857236687,46.98418599446173,25,0.0069168106665942405,3.007551427633132,-0.9048330093095842
1126,50,47.62240860343327,46.8766092736096,25,0.0069168106665942405,2.3775913965667286,-0.6299600310664033
1127,50,46.66291617355331,46.76956909389111,25,0.9556892294172132,3.337083826446687,0.9594924298799583
1128,50,47.22400580379429,46.946984110091854,25,0.0069168106665942405,2.7759941962057084,-0.5610896302409785
1129,50,47.30001569893201,46.839592934412096,25,0.2350276458589207,2.6999843010679925,-0.07600989513771594
1130,50,47.11096853898131,46.80099982666935,25,0.49064964941508693,2.889031461018689,0.18904715995069665
1131,50,46.49729089117625,46.839094406547154,25,0.7912442082605042,3.502709108823751,0.6136776478050621
1132,50,46.61279060785682,46.96695228592366,25,0.19072079750046972,3.387209392143177,-0.11549971668057424
1133,50,47.176076280016595,46.91446509107957,25,0.0069168106665942405,2.823923719983405,-0.5632856721597719
1134,50,47.756225516278434,46.80723610468377,25,0.0069168106665942405,2.243774483721566,-0.580149236261839
1135,50,47.158561135507156,46.700541925088764,25,0.7817058675594825,2.8414388644928437,0.5976643807712776
1136,50,48.27906473470945,46.826236477486624,25,0.0069168106665942405,1.7209352652905494,-1.1205035992022943
1137,50,46.580893620872075,46.719447533136915,25,0.9556892294172132,3.419106379127925,1.6981711138373754
1138,50,46.15822800177008,46.89711253166481,25,0.6691783390422884,3.841771998229923,0.4226656191019984
1139,50,46.779981282842,46.98815268067974,25,0.0069168106665942405,3.2200187171579984,-0.6217532810719248
1140,50,45.94604733416031,46.88055617589757,25,1.0,4.053952665839688,0.8339339486816897
1141,50,46.56404101546617,47.070677695133654,25,0.0069168106665942405,3.4359589845338334,-0.6179936813058546
1142,50,46.21727893171326,46.96266959512477,25,0.6151064593208091,3.7827210682867403,0.34676208375290685
1143,50,45.76781509431518,47.03720169940953,25,1.0,4.232184905684818,0.4494638373980777
1144,50,46.72521384779749,47.226541945837724,25,0.006916810666594241,3.274786152202509,-0.957398753482309
1145,50,47.62923708290624,47.11775646963533,25,0.00691681066659424,2.3707629170937565,-0.9040232351087525
1146,50,46.53442729981066,47.00951356325904,25,0.9556892294172132,3.465572700189341,1.0948097830955845
1147,50,48.49222140083433,47.18573185142621,25,0.0069168106665942405,1.5077785991656683,-1.9577941010236728
1148,50,47.269586882867515,47.07714991641885,25,0.9556892294172132,2.7304131171324855,1.2226345179668172
1149,50,46.89722583504541,47.2530308668673,25,0.6337326311510785,3.102774164954589,0.37236104782210333
