Time,Error,Delta_Error,PID_Output_Power,Measured_Temperature,True_Temperature,Setpoint,Ambient_Temp
4440,-0.19808163764366782,-0.1585738789651714,0.02456049833633367,65.19808163764367,65.52207966172062,65,30
4441,-0.007961856189126593,0.19011978145454123,1.0,65.00796185618913,65.35226231007803,65,30
4442,-0.6112989073605632,-0.6033370511714367,0.0,65.61129890736056,65.47519341465983,65,30
4443,-0.6805640166625722,-0.06926510930200891,0.6144719791511686,65.68056401666257,65.29826014936059,65,30
4444,-0.8542968533916735,-0.17373283672910134,0.0,65.85429685339167,65.30609084929534,65,30
4445,0.278557090739568,1.1328539441312415,1.0,64.72144290926043,65.13000098655944,65,30
4446,-0.7581657235606372,-1.0367228143002052,0.0,65.75816572356064,65.25404062411694,65,30
4447,-0.7505435748549587,0.007622148705678455,1.0,65.75054357485496,65.07821036296212,65,30
4448,-0.41964229153565213,0.33090128331930657,1.0,65.41964229153565,65.20250830733244,65,30
4449,-1.010566733765799,-0.590924442230147,0.0,66.0105667337658,65.3261863131189,65,30
4450,-0.1616998910629377,0.8488668427028614,1.0,65.16169989106294,65.14999622383904,65,30
4451,-0.32463655176155726,-0.16293666069861956,0.0,65.32463655176156,65.27393613473456,65,30
4452,-0.07151932205810851,0.25311722970344874,1.0,65.07151932205811,65.09800664430658,65,30
4453,-0.6355356193700317,-0.5640162973119232,0.0,65.63553561937003,65.22220585431178,65,30
4454,-0.7176448067053514,-0.08210918733531969,0.25767573804079413,65.71764480670535,65.04653436973378,65,30
4455,-0.13276393552094135,0.58488087118441,1.0,65.13276393552094,64.94884883664152,65,30
4456,-0.17343311536679096,-0.04066917984584961,1.0,65.17343311536679,65.07379197431602,65,30
4457,-0.3488622482308301,-0.17542913286403916,0.0,65.34886224823083,65.19811195549164,65,30
4458,-0.4801526390364046,-0.13129039080557448,0.0,65.4801526390364,65.02256063973533,65,30
4459,0.837742039409207,1.3178946784456116,1.0,64.1622579605908,64.8478848898191,65,30
4460,-0.7091847541475005,-1.5469267935567075,0.0,65.7091847541475,64.97333158727918,65,30
4461,-0.2622649589124961,0.44691979523500436,1.0,65.2622649589125,64.79890136828641,65,30
4462,-0.33873312272885414,-0.07646816381635801,0.8785055620992726,65.33873312272885,64.92459237207935,65,30
4463,-0.540549930075926,-0.20181680734707186,0.0,65.54054993007593,65.01329912715538,65,30
4464,0.6914118163772685,1.2319617464531945,1.0,64.30858818362273,64.83866956922586,65,30
4465,0.42112621639077474,-0.2702855999864937,0.0,64.57887378360923,64.96416222828914,65,30
4466,-0.10768730312277341,-0.5288135195135482,0.0,65.10768730312277,64.78977774166512,65,30
4467,0.5063484489173362,0.6140357520401096,1.0,64.49365155108266,64.6162630012966,65,30
4468,0.2892402391348554,-0.2171082097824808,0.0,64.71075976086514,64.74286491774511,65,30
4469,1.2170220299878949,0.9277817908530395,1.0,63.782977970012105,64.56958415606202,65,30
4470,0.4061176790881973,-0.8109043508996976,0.0,64.5938823209118,64.6964188842224,65,30
4471,0.784957810429475,0.3788401313412777,1.0,64.21504218957053,64.52336977309793,65,30
4472,0.7279003127633388,-0.057057497666136214,1.0,64.27209968723666,64.65043499645493,65,30
4473,0.012387388028116675,-0.7155129247352221,0.0,64.98761261197188,64.77686647936657,65,30
4474,1.1790385873160147,1.166651199287898,1.0,63.820961412683985,64.60341613418743,65,30
4475,0.45957851953731677,-0.719460067778698,0.0,64.54042148046268,64.73008212465297,65,30
4476,0.7734237517598785,0.3138452322225618,1.0,64.22657624824012,64.55686511741641,65,30
4477,-0.4886365447506904,-1.262060296510569,0.0,65.48863654475069,64.68376328204668,65,30
4478,0.4542693207807815,0.9429058655314719,1.0,64.54573067921922,64.51077729100139,65,30
4479,-0.6482391924795934,-1.102508513260375,0.0,65.6482391924796,64.63790531962488,65,30
4480,0.4593515277304192,1.1075907202100126,1.0,64.54064847226958,64.46514804612136,65,30
4481,0.32466341155203793,-0.13468811617838128,1.0,64.67533658844796,64.5925036515531,65,30
4482,-0.46505737075099773,-0.7897207823030357,0.0,65.465057370751,64.71922406825284,65,30
4483,-0.26713504498333407,0.19792232576766366,1.0,65.26713504498333,64.5460612157985,65,30
4484,-0.4380023268488742,-0.17086728186554012,0.0,65.43800232684887,64.6730132651129,65,30
4485,0.279880454028401,0.7178827808772752,1.0,64.7201195459716,64.50008089000075,65,30
4486,0.6531782411856994,0.37329778715729844,1.0,64.3468217588143,64.62726226714679,65,30
4487,-0.0006480768180949781,-0.6538263180037944,0.0,65.0006480768181,64.753809324528,65,30
4488,0.3664939544718493,0.36714203128994427,1.0,64.63350604552815,64.58047397738837,65,30
4489,-0.26529220594019876,-0.631786160412048,0.0,65.2652922059402,64.7072543923383,65,30
4490,0.6991889825161905,0.9644811884563893,1.0,64.30081101748381,64.53415123889165,65,30
4491,-0.6527638739208612,-1.3519528564370518,0.0,65.65276387392086,64.66116268946368,65,30
4492,0.9584782116778143,1.6112420855986755,1.0,64.04152178832219,64.48828941934416,65,30
4493,0.3113999796647704,-0.6470782320130439,0.0,64.68860002033523,64.61552960669545,65,30
4494,-0.3559091892906281,-0.6673091689553985,0.0,65.35590918929063,64.44288393252573,65,30
4495,-0.06859629100441111,0.287312898286217,1.0,65.06859629100441,64.27109933224823,65,30
4496,0.9133438756812922,0.9819401666857033,1.0,64.08665612431871,64.39942275967805,65,30
4497,-0.1258217582466301,-1.0391656339279223,0.0,65.12582175824663,64.52710617134349,65,30
4498,0.04079636632614836,0.16661812457277847,1.0,64.95920363367385,64.35490151089745,65,30
4499,0.21447228527402729,0.17367591894787893,1.0,64.78552771472597,64.48280697321756,65,30
4500,0.8445113021833635,0.6300390169093362,1.0,64.15548869781664,64.61007450438298,65,30
4501,0.3369018309157781,-0.5076094712675854,0.0,64.66309816908422,64.73670728608862,65,30
4502,0.328129178867556,-0.008772652048222085,1.0,64.67187082113244,64.56345723572154,65,30
4503,-0.4215908955584666,-0.7497200744260226,0.0,65.42159089555847,64.6903225220246,65,30
4504,0.7587112268101635,1.18030212236863,1.0,64.24128877318984,64.51730381663344,65,30
4505,0.4562822052021289,-0.30242902160803453,0.0,64.54371779479787,64.64439929407455,65,30
4506,0.5289473435426828,0.07266513834055388,1.0,64.47105265645732,64.47160963173833,65,30
4507,0.6628392323652577,0.13389188882257486,1.0,64.33716076763474,64.59893300987736,65,30
4508,0.023444032411475746,-0.6393951999537819,0.0,64.97655596758852,64.72562136001866,65,30
4509,1.6866547272602972,1.6632106948488214,1.0,63.3133452727397,64.55242660093853,65,30
4510,0.39488901630605255,-1.2917657109542446,0.0,64.60511098369395,64.67934690276209,65,30
4511,0.029520212853554995,-0.36536880345249756,0.0,64.97047978714645,64.50638293850038,65,30
4512,0.28417303943530214,0.25465282658174715,1.0,64.7158269605647,64.33428163560934,65,30
4513,0.07506474590009304,-0.2091082935352091,0.0,64.9249352540999,64.46228993998649,65,30
4514,0.5444249481713967,0.4693602022713037,1.0,64.4555750518286,64.290408551843,65,30
4515,0.27849158432213983,-0.2659333638492569,0.0,64.72150841567786,64.41863567413833,65,30
4516,0.061938037581796834,-0.216553546740343,0.0,64.9380619624182,64.24697201255408,65,30
4517,1.2338982081101477,1.1719601705283509,1.0,63.76610179188985,64.07616452705385,65,30
4518,1.296768031829771,0.06286982371962324,1.0,63.70323196817023,64.20546019588065,65,30
4519,1.247385857474434,-0.04938217435533687,1.0,63.752614142525566,64.33411099986888,65,30
4520,1.2727676571060087,0.02538179963157461,1.0,63.72723234289399,64.46212015529535,65,30
4521,-0.6622758375325333,-1.935043494638542,0.0,65.66227583753253,64.58949086239559,65,30
4522,0.49223918685230217,1.1545150243848354,1.0,64.5077608131477,64.41697505700488,65,30
4523,-0.10669454695644731,-0.5989337338087495,0.0,65.10669454695645,64.54457092622219,65,30
4524,1.2821260242554615,1.3888205712119088,1.0,63.71787397574454,64.3722791599478,65,30
4525,0.30735234929905175,-0.9747736749564098,0.0,64.69264765070095,64.50009795088168,65,30
4526,0.359532267745891,0.052179918446839224,1.0,64.64046773225411,64.32802799449716,65,30
4527,-0.287409458817379,-0.64694172656327,0.0,65.28740945881738,64.45606748903948,65,30
4528,0.34622167241658985,0.6336311312339689,1.0,64.65377832758341,64.28421713549956,65,30
4529,0.7882433146927355,0.4420216422761456,1.0,64.21175668530726,64.41247513761272,65,30
4530,1.4168099397255318,0.6285666250327964,1.0,63.58319006027447,64.54009345027163,65,30
4531,0.44462484484859033,-0.9721850948769415,0.0,64.55537515515141,64.66707526394076,65,30
4532,0.5925593614924907,0.14793451664390034,1.0,64.40744063850751,64.494172504733,65,30
4533,0.5940818927663116,0.0015225312738209595,1.0,64.40591810723369,64.6213833500735,65,30
4534,1.1576794094538556,0.563597516687544,1.0,63.842320590546144,64.74795972867595,65,30
4535,0.29426274269367525,-0.8634166667601804,0.0,64.70573725730632,64.8739048049564,65,30
4536,-0.03500922599197054,-0.3292719686856458,0.0,65.03500922599197,64.69997047910925,65,30
4537,0.4404563227656979,0.47546554875766844,1.0,64.5595436772343,64.52690365433139,65,30
4538,-0.206188150699802,-0.6466444734654999,0.0,65.2061881506998,64.65395125238223,65,30
4539,0.21649665329427137,0.4226848039940734,1.0,64.78350334670573,64.48111394945519,65,30
4540,0.6357691359834092,0.41927248268913786,1.0,64.36423086401659,64.60838992461186,65,30
4541,-0.6222122647444621,-1.2579814007278713,0.0,65.62221226474446,64.73503110819415,65,30
4542,0.29433206177375837,0.9165443265182205,1.0,64.70566793822624,64.5617894177992,65,30
4543,0.4110212742197916,0.11668921244603325,1.0,64.58897872578021,64.68866302237886,65,30
4544,0.34022644481532893,-0.07079482940446269,1.0,64.65977355518467,64.81490384221577,65,30
4545,0.13942639021732361,-0.20080005459800532,0.3163175423947777,64.86057360978268,64.94051503333702,65,30
4546,0.5069187569666553,0.3674923667493317,1.0,64.49308124303334,64.86090690705467,65,30
4547,0.271543177600833,-0.23537557936582232,0.011429090644135886,64.72845682239917,64.98628865693283,65,30
4548,-0.6455679634050284,-0.9171111410058614,0.0,65.64556796340503,64.81521398392934,65,30
4549,0.09758999112487743,0.7431579545299059,1.0,64.90241000887512,64.64157237977328,65,30
4550,-0.46722868561427333,-0.5648186767391508,0.0,65.46722868561427,64.76804806517002,65,30
4551,0.1616054525088373,0.6288341381231106,1.0,64.83839454749116,64.59464170201517,65,30
4552,-0.2912159921865367,-0.452821444695374,0.0,65.29121599218654,64.72135145514372,65,30
4553,0.08095529139612267,0.3721712835826594,1.0,64.91904470860388,64.548177992303,65,30
4554,0.409919476338672,0.3289641849425493,1.0,64.59008052366133,64.67511948415053,65,30
4555,-0.7649330903510076,-1.1748525666896796,0.0,65.76493309035101,64.80142785266617,65,30
4556,-0.7820472663052414,-0.0171141759542337,1.0,65.78204726630524,64.62785500712663,65,30
4557,0.09942069372817741,0.8814679600334188,1.0,64.90057930627182,64.75439910820486,65,30
4558,-0.7743973209510813,-0.8738180146792587,0.0,65.77439732095108,64.88031206794592,65,30
4559,0.8321307630969415,1.6065280840480227,1.0,64.16786923690306,64.7063457857413,65,30
4560,0.34565757494384286,-0.4864731881530986,0.0,64.65434242505616,64.83249841242802,65,30
4561,0.43674136011973985,0.09108378517589699,1.0,64.56325863988026,64.65877060182518,65,30
4562,0.18553514557689255,-0.2512062145428473,0.0,64.81446485442311,64.78516051073159,65,30
4563,1.0405423484796472,0.8550072029027547,1.0,63.95945765152035,64.61166879889844,65,30
4564,-0.7039850663295795,-1.7445274148092267,0.0,65.70398506632958,64.73829362902701,65,30
4565,0.7171894601487168,1.4211745264782962,1.0,64.28281053985128,64.56503566674154,65,30
4566,1.8018670574850546,1.0846775973363378,1.0,63.198132942514945,64.69189308058705,65,30
4567,-0.41432546195416364,-2.2161925194392182,0.0,65.41432546195416,64.81811779044145,65,30
4568,1.405650997414213,1.8199764593683767,1.0,63.59434900258579,64.64446170348998,65,30
4569,0.11538297154811517,-1.290268025866098,0.0,64.88461702845188,64.77092297832456,65,30
4570,0.04929512100105171,-0.06608785054706345,1.0,64.95070487899895,64.59750227648053,65,30
4571,-0.43186029306245644,-0.48115541406350815,0.0,65.43186029306246,64.72419776243443,65,30
4572,0.902017073619831,1.3338773666822874,1.0,64.09798292638017,64.55101010357689,65,30
4573,0.13207805543746076,-0.7699390181823702,0.0,64.86792194456254,64.67793747021052,65,30
4574,1.6673106875789045,1.5352326321414438,1.0,63.332689312421095,64.50498053552299,65,30
4575,0.9549330668412637,-0.7123776207376409,0.0,64.04506693315874,64.63213747558504,65,30
4576,1.5022019469781966,0.547268880136933,1.0,63.4977980530218,64.45940896932368,65,30
4577,0.4963816699426218,-1.0058202770355749,0.0,64.50361833005738,64.58679319852035,65,30
4578,0.9940922169731579,0.4977105470305361,1.0,64.00590778302684,64.41429084778434,65,30
4579,0.6248458793520939,-0.36924633762106396,0.0,64.3751541206479,64.54190010455099,65,30
4580,1.007840562823361,0.3829946834712672,1.0,63.99215943717664,64.36962165905526,65,30
4581,0.42257997495441657,-0.5852605878689445,0.0,64.57742002504558,64.49745370433014,65,30
4582,1.045574747086114,0.6229947721316975,1.0,63.954425252913886,64.32539693618033,65,30
4583,0.5067947403159252,-0.5387800067701889,0.0,64.49320525968407,64.45344955318075,65,30
4584,0.3956077336849546,-0.11118700663097059,1.0,64.60439226631505,64.28161225665038,65,30
4585,0.34335481073976837,-0.05225292294518624,1.0,64.65664518926023,64.40988325065099,65,30
4586,0.004248585635366453,-0.3391062251044019,0.0,64.99575141436463,64.53751449040006,65,30
4587,0.9615482294424851,0.9572996438071186,1.0,64.03845177055751,64.36525791824614,65,30
4588,-0.8033492805474509,-1.764897509989936,0.0,65.80334928054745,64.49311172776912,65,30
4589,0.3240871110509289,1.1274363915983798,1.0,64.67591288894907,64.32107661531774,65,30
4590,0.3409746319759819,0.016887520925052968,1.0,64.65902536802402,64.44915078000835,65,30
4591,0.36202683239771716,0.02105220042173528,1.0,64.63797316760228,64.57658617213771,65,30
4592,-0.05378062664219385,-0.415807459039911,0.0,65.0537806266422,64.70338597759722,65,30
4593,-0.006917966530494368,0.04686266011169948,1.0,65.0069179665305,64.53030211794957,65,30
4594,0.09881725340538594,0.10573521993588031,1.0,64.90118274659461,64.6573327660924,65,30
4595,0.44605563589327346,0.3472383824878875,1.0,64.55394436410673,64.78372984623444,65,30
4596,0.07874330215051373,-0.36731233374275973,0.0,64.92125669784949,64.90949651830928,65,30
4597,-0.1334991416475333,-0.21224244379804702,0.05323245124148901,65.13349914164753,64.73538467805123,65,30
4598,0.8043492286728195,0.9378483703203528,1.0,64.19565077132718,64.57807110171076,65,30
4599,1.4426189507509548,0.6382697220781353,1.0,63.557381049249045,64.70486350105313,65,30
4600,0.21855904009282767,-1.2240599106581271,0.0,64.78144095990717,64.83102352066557,65,30
4601,0.733102024028625,0.5145429839357973,1.0,64.26689797597137,64.65730306611607,65,30
4602,-0.1642057183341592,-0.8973077423627842,0.0,65.16420571833416,64.78370029438736,65,30
4603,0.04863844311492471,0.2128441614490839,1.0,64.95136155688508,64.61021586541361,65,30
4604,-0.9656485046378833,-1.014286947752808,0.0,65.96564850463788,64.73684794207817,65,30
4605,0.6803380795448817,1.645986584182765,1.0,64.31966192045512,64.56359719018643,65,30
4606,0.6343756606276543,-0.04596241891722741,1.0,64.36562433937235,64.69046177846369,65,30
4607,1.014745172321021,0.38036951169336675,1.0,63.98525482767898,64.8166936269672,65,30
4608,0.13953330759211724,-0.8752118647289038,0.0,64.86046669240788,64.94229589149975,65,30
4609,0.35089300896024156,0.21135970136812432,1.0,64.64910699103976,64.76802046368545,65,30
4610,0.4490295337329542,0.09813652477271262,1.0,64.55097046626705,64.89386548663263,65,30
4611,-0.7379300731785889,-1.1869596069115431,0.0,65.73793007317859,65.01908285490937,65,30
4612,-0.212655329547772,0.5252747436308169,1.0,65.21265532954777,64.84442445051732,65,30
4613,-0.17008335850370315,0.042571971044068846,1.0,65.1700833585037,64.96988840699042,65,30
4614,-0.4084498302806594,-0.23836647177695625,0.0,65.40844983028066,65.09472660937003,65,30
4615,0.08564659774533823,0.4940964280259976,1.0,64.91435340225466,64.91969093017866,65,30
4616,0.7572809963869389,0.6716343986416007,1.0,64.24271900361306,65.04477949351835,65,30
4617,-0.3193529892970446,-1.0766339856839835,0.0,65.31935298929704,65.16924417504563,65,30
4618,0.1157688079334207,0.4351217972304653,1.0,64.88423119206658,64.99383683794497,65,30
4619,0.7756392315569087,0.659870423623488,1.0,64.22436076844309,65.1185555970269,65,30
4620,-0.14488770465395362,-0.9205269362108623,0.0,65.14488770465395,65.24265231870284,65,30
4621,-0.21346980821714112,-0.0685821035631875,1.0,65.21346980821714,65.06687885695824,65,30
4622,0.370978303351464,0.5844481115686051,1.0,64.62902169664854,65.19123331745054,65,30
4623,-0.2784286249995631,-0.6494069283510271,0.0,65.27842862499956,65.31496755748366,65,30
4624,-0.7833938482363862,-0.5049652232368231,0.0,65.78339384823639,65.13883342198096,65,30
4625,-0.2672787125613638,0.5161151356750224,1.0,65.26727871256136,64.96357775914396,65,30
4626,1.0157711327186618,1.2830498452800256,1.0,63.98422886728134,65.08844743601101,65,30
4627,0.7353220965545546,-0.2804490361641072,0.447501525318482,64.26467790344545,65.2126943227665,65,30
4628,-0.00548109107209882,-0.7408031876266534,0.0,65.0054810910721,65.17098566727992,65,30
4629,-0.013936455559246497,-0.008455364487147676,1.0,65.01393645555925,64.99556964445048,65,30
4630,-0.24984284285351066,-0.23590638729426416,0.0,65.24984284285351,65.12027976112391,65,30
4631,0.020518895141677262,0.2703617379951879,1.0,64.97948110485832,64.94511663505648,65,30
4632,-0.05198691718786108,-0.07250581232953834,1.0,65.05198691718786,65.07007838716406,65,30
4633,-0.12845819161398708,-0.076471274426126,1.0,65.12845819161399,65.19441688993288,65,30
4634,-1.0372324343297947,-0.9087742427158076,0.0,66.0372324343298,65.31813525183199,65,30
4635,-0.08684574536249556,0.9503866889672992,1.0,65.0868457453625,65.14198531738782,65,30
4636,-0.05058817811334393,0.036257567249151634,1.0,65.05058817811334,65.26596518284596,65,30
4637,-0.160169834138415,-0.10958165602507108,1.0,65.16016983413842,65.38932669614543,65,30
4638,-0.42377774265042945,-0.26360790851201443,0.0,65.42377774265043,65.51207294133052,65,30
4639,0.4029421241067581,0.8267198667571876,1.0,64.59705787589324,65.33495573862464,65,30
4640,0.15017278487268015,-0.25276933923407796,0.0,64.84982721512732,65.45797316009167,65,30
4641,-0.8693571993628666,-1.0195299842355467,0.0,65.86935719936287,65.2811257811704,65,30
4642,-0.41436329586957754,0.45499390349328905,1.0,65.41436329586958,65.10516043223122,65,30
4643,-0.2754626852831734,0.13890061058640413,1.0,65.27546268528317,65.2293239625703,65,30
4644,-0.5581323250115844,-0.28266963972841097,0.0,65.55813232501158,65.35286822471832,65,30
4645,-0.7186102683867404,-0.16047794337515597,0.0,65.71861026838674,65.17654505884919,65,30
4646,-0.7756356425528566,-0.057025374166116194,1.0,65.77563564255286,65.00110130843862,65,30
4647,-0.5858405696917259,0.18979507286113062,1.0,65.58584056969173,65.12578383582282,65,30
4648,-0.4122112130826423,0.17362935660908363,1.0,65.41221121308264,65.24984450650737,65,30
4649,-1.4679179641697289,-1.0557067510870866,0.0,66.46791796416973,65.37328642201551,65,30
4650,-0.06183409633455028,1.4060838678351786,1.0,65.06183409633455,65.1968614199625,65,30
4651,-0.7053055162871544,-0.6434714199526042,0.0,65.70530551628715,65.32056758971723,65,30
4652,-0.5347118204555699,0.17059369583158457,1.0,65.53471182045557,65.14440552393724,65,30
4653,-0.29379408713467114,0.24091773332089872,1.0,65.29379408713467,65.26837331856484,65,30
4654,0.28059234851916415,0.5743864356538353,1.0,64.71940765148084,65.39172282123732,65,30
4655,-0.4414254267252744,-0.7220177752444386,0.0,65.44142542672527,65.51445711569865,65,30
4656,-0.16293082372588685,0.27849460299938755,1.0,65.16293082372589,65.3373280218735,65,30
4657,-0.2848349336014735,-0.12190410987558664,1.0,65.28483493360147,65.46033361152845,65,30
4658,-0.8114751141640539,-0.5266401805625804,0.0,65.81147511416405,65.58272570824559,65,30
4659,0.3607255740797939,1.1722006882438478,1.0,64.6392744259202,65.40525612339464,65,30
4660,-0.7625707116475695,-1.1232962857273634,0.0,65.76257071164757,65.52792292022986,65,30
4661,-0.39692792931128906,0.36564278233628045,1.0,65.39692792931129,65.35072666542442,65,30
4662,-0.7323607986541134,-0.33543286934282435,0.0,65.73236079865411,65.47366542906587,65,30
4663,-0.5229808877563329,0.20937991089778052,1.0,65.52298088775633,65.29673978462658,65,30
4664,-0.2938284522879826,0.2291524354683503,1.0,65.29382845228798,65.41994780895935,65,30
4665,-0.6466841871967262,-0.35285573490874356,0.0,65.64668418719673,65.54254133070711,65,30
4666,-1.121219491127249,-0.4745353039305229,0.0,66.12121949112725,65.36527216627526,65,30
4667,-0.48605007858579086,0.6351694125414582,1.0,65.48605007858579,65.18888713548951,65,30
4668,0.40629834171782875,0.8923484203036196,1.0,64.59370165828217,65.31263307715396,65,30
4669,-0.8586471902855664,-1.264945532003395,0.0,65.85864719028557,65.43576183335954,65,30
4670,-0.5380306455478632,0.3206165447377032,1.0,65.53803064554786,65.2590252338925,65,30
4671,0.23578504832386216,0.7738156938717253,1.0,64.76421495167614,65.38242136033178,65,30
4672,-0.6258452923864439,-0.8616303407103061,0.0,65.62584529238644,65.5052020460229,65,30
4673,0.11512172141311794,0.7409670137995619,1.0,64.88487827858688,65.32811911205035,65,30
4674,0.04287877745247215,-0.07224294396064579,1.0,64.95712122254753,65.45117063133466,65,30
4675,0.03482006867415066,-0.008058708778321488,1.0,64.96517993132585,65.57360842860616,65,30
4676,-0.1723643069068288,-0.20718437558097946,0.0,65.17236430690683,65.69543556481618,65,30
4677,-0.8272998560599234,-0.6549355491530946,0.0,65.82729985605992,65.5174038372104,65,30
4678,-0.8224060753710631,0.004893780688860261,1.0,65.82240607537106,65.3402600465504,65,30
4679,0.22434890008413788,1.046754975455201,1.0,64.77565109991586,65.46325101267126,65,30
4680,-0.5471249603773884,-0.7714738604615263,0.0,65.54712496037739,65.5856285587895,65,30
4681,-0.8476244196310603,-0.30049945925367183,0.0,65.84762441963106,65.40814449591106,65,30
4682,0.1847787736616624,1.0324031932927227,1.0,64.81522122633834,65.2315456384892,65,30
4683,-0.21416796195653376,-0.39894673561819616,0.0,65.21416796195653,65.35507881998234,65,30
4684,-0.5250498510743284,-0.3108818891177947,0.0,65.52504985107433,65.17874462872332,65,30
4685,0.2315386813524043,0.7565885324267327,1.0,64.7684613186476,65.00328990791225,65,30
4686,-0.5936006618223644,-0.8251393431747687,0.0,65.59360066182236,65.12796151961103,65,30
4687,-0.06581476277384013,0.5277858990485242,1.0,65.06581476277384,64.95276008061333,65,30
4688,0.11077113448531861,0.17658589725915874,1.0,64.88922886551468,65.07768371087715,65,30
4689,-0.23434611857749132,-0.34511725306280994,0.0,65.23434611857749,65.20198428193571,65,30
4690,0.01361855279418478,0.2479646713716761,1.0,64.98638144720582,65.02641365287069,65,30
4691,-0.21245165825820322,-0.226070211052388,0.0,65.2124516582582,65.15096993441034,65,30
4692,-1.0876686172570231,-0.8752169589988199,0.0,66.08766861725702,64.97565374046508,65,30
4693,-0.7254515709447986,0.3622170463122245,1.0,65.7254515709448,64.80121193968496,65,30
4694,0.7321088942132263,1.457560465158025,1.0,64.26789110578677,64.92689141945496,65,30
4695,-0.24771836989604878,-0.9798272641092751,0.0,65.24771836989605,65.05194407020457,65,30
4696,-0.05638789059324267,0.1913304793028061,1.0,65.05638789059324,64.87712176981749,65,30
4697,-0.3558064094313238,-0.2994185188380811,0.0,65.35580640943132,65.00242264773024,65,30
4698,0.9785735590909184,1.3343799685222422,1.0,64.02142644090908,64.82784733646815,65,30
4699,-0.04883178894762352,-1.0274053480385419,0.0,65.04883178894762,64.95339397164248,65,30
4700,0.4906805316510656,0.5395123205986891,1.0,64.50931946834893,64.77906319192255,65,30
4701,-0.24493927775570512,-0.7356198094067707,0.0,65.2449392777557,64.90485313903288,65,30
4702,-0.0804291322120747,0.16451014554363041,1.0,65.08042913221207,64.7307644577256,65,30
4703,-0.37283610673954115,-0.29240697452746645,0.0,65.37283610673954,64.8567952957777,65,30
4704,0.5412814202605176,0.9141175270000588,1.0,64.45871857973948,64.68294630396359,65,30
4705,0.33498002094626145,-0.20630139931425617,0.5400611301887497,64.66501997905374,64.80921563605256,65,30
4706,0.4482428453984255,0.11326282445216407,1.0,64.55175715460157,64.79721791622373,65,30
4707,-1.1133183030363085,-1.561561148434734,0.0,66.11331830303631,64.92291731626885,65,30
4708,0.13572631432555227,1.2490446173618608,1.0,64.86427368567445,64.74873853950173,65,30
4709,-0.7222766935107359,-0.8580030078362881,0.0,65.72227669351074,64.87467973144699,65,30
4710,0.41856222083414707,1.140838914344883,1.0,64.58143777916585,64.70074154063786,65,30
4711,-0.47949967342032096,-0.898061894254468,0.0,65.47949967342032,64.82692211861364,65,30
4712,-0.5454857422632386,-0.06598606884291769,1.0,65.54548574226324,64.65322211989222,65,30
4713,0.634496742606359,1.1799824848695977,1.0,64.36550325739364,64.77963970196772,65,30
4714,0.42184438214762565,-0.21265236045873337,0.5590590966852687,64.57815561785237,64.90542677372221,65,30
4715,-0.5974336601139498,-1.0192780422615755,0.0,65.59743366011395,64.89863436403424,65,30
4716,0.41094800814683197,1.0083816682607818,1.0,64.58905199185317,64.72457669899666,65,30
4717,0.5626690448945482,0.1517210367477162,1.0,64.43733095510545,64.85063839862417,65,30
4718,0.05758654570470867,-0.5050824991898395,0.0,64.94241345429529,64.97607136290178,65,30
4719,0.18828490742903625,0.13069836172432758,1.0,64.81171509257096,64.80162747922107,65,30
4720,0.0679170141471559,-0.12036789328188036,1.0,64.93208298585284,64.92730488647899,65,30
4721,-0.29110138067088087,-0.35901839481803677,0.0,65.29110138067088,65.05235547505322,65,30
4722,-0.16709359392250178,0.12400778674837909,1.0,65.1670935939225,64.87753112277589,65,30
4723,-0.08386357043924875,0.08323002348325304,1.0,65.08386357043925,65.00282995903224,65,30
4724,-1.2004957652993937,-1.116632194860145,0.0,66.2004957652994,65.12750386473563,65,30
4725,-0.23280276513453657,0.9676930001648572,1.0,65.23280276513454,64.95230470830113,65,30
4726,0.4479692565824962,0.6807720217170328,1.0,64.5520307434175,65.07723060974382,65,30
4727,-0.26322843696797804,-0.7111976935504742,0.0,65.26322843696798,65.2015334406537,65,30
4728,-0.08762823439975875,0.1756002025682193,1.0,65.08762823439976,65.02596506016896,65,30
4729,0.43616655106687574,0.5237947854666345,1.0,64.56383344893312,65.15052357907405,65,30
4730,-0.05102149715700932,-0.48718804822388506,0.0,65.05102149715701,65.27446085977436,65,30
4731,-0.8194315549358464,-0.7684100577788371,0.0,65.81943155493585,65.09852875226933,65,30
4732,-0.012490616881024152,0.8069409380548223,1.0,65.01249061688102,64.92347410981115,65,30
4733,-0.08280287736509706,-0.07031226048407291,1.0,65.0828028773651,65.04854380446372,65,30
4734,-0.551961283659125,-0.46915840629402794,0.0,65.55196128365913,65.17298971141183,65,30
4735,-0.7953576415418837,-0.2433963578827587,0.0,65.79535764154188,64.9975636933706,65,30
4736,0.36522643221641715,1.1605840737583009,1.0,64.63477356778358,64.82301261624448,65,30
4737,0.19006292709786976,-0.1751635051185474,0.7235221003893781,64.80993707290213,64.94858336468653,65,30
4738,1.1181825592852306,0.9281196321873608,1.0,63.88181744071477,64.99079146978364,65,30
4739,0.06966493986854516,-1.0485176194166854,0.0,64.93033506013145,65.11552541770264,65,30
4740,-0.0017961751932489278,-0.07146111506179409,1.0,65.00179617519325,64.94038600402196,65,30
4741,-0.06162542510786295,-0.059829249914614024,1.0,65.06162542510786,65.06537135025025,65,30
4742,-0.7060342104323496,-0.6444087853244866,0.0,65.70603421043235,65.1897333294636,65,30
